"id","policy_group_id","name","descr","policy_file_id","policy_type","version","policy_schema","valid_from_date","valid_to_date","is_active","cr_by","cr_dtimes","upd_by","upd_dtimes","is_deleted","del_dtimes"
"92980","17218",mosip auth policy2 1711850510880,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-03-31 02:02:43.367,2224-03-31 02:02:43.367,true,esignet-111997,2024-03-31 02:02:43.367,esignet-111997,2024-03-31 02:02:43.523,false,
"66708","99928",mosip auth policy 1711936912326,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-01 02:02:24.770,2224-04-01 02:02:24.770,true,esignet-111997,2024-04-01 02:02:24.770,esignet-111997,2024-04-01 02:02:24.998,false,
"93037","27512",mosip auth policy 1713060106862,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-14 02:02:14.255,2224-04-14 02:02:14.255,true,esignet-111997,2024-04-14 02:02:14.255,esignet-111997,2024-04-14 02:02:14.381,false,
"79749","50458",mosip auth policy 1712628133291,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:02:41.143,2224-04-09 02:02:41.143,true,auth-111997,2024-04-09 02:02:41.143,auth-111997,2024-04-09 02:02:41.301,false,
"25786","83599",mosip auth policy 1713492106530,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-19 02:02:06.884,2224-04-19 02:02:06.884,true,auth-111997,2024-04-19 02:02:06.884,auth-111997,2024-04-19 02:02:07.090,false,
"83789","50458",mosip auth policy for update 1712628133291,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:02:42.138,2224-04-09 02:02:42.138,true,auth-111997,2024-04-09 02:02:42.138,auth-111997,2024-04-09 02:02:42.318,false,
"90153","23940",mosip auth policy2 1712282521444,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-05 02:02:46.838,2224-04-05 02:02:46.838,true,auth-111997,2024-04-05 02:02:46.837,auth-111997,2024-04-05 02:02:47.148,false,
"13434","28863",mosip auth policy 1712628134923,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:02:50.544,2224-04-09 02:02:50.544,true,esignet-111997,2024-04-09 02:02:50.544,esignet-111997,2024-04-09 02:02:50.695,false,
"76637","28863",mosip auth policy for update 1712628134923,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:02:51.357,2224-04-09 02:02:51.357,true,esignet-111997,2024-04-09 02:02:51.357,esignet-111997,2024-04-09 02:02:51.532,false,
"32071","27512",mosip auth policy for update 1713060106862,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-14 02:02:14.843,2224-04-14 02:02:14.843,true,esignet-111997,2024-04-14 02:02:14.843,esignet-111997,2024-04-14 02:02:14.973,false,
"16903","95389",mosip auth policy2 1713060104546,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-14 02:02:21.752,2224-04-14 02:02:21.752,true,auth-111997,2024-04-14 02:02:21.752,auth-111997,2024-04-14 02:02:21.870,false,
"77293","44533",mosip auth policy2 1713060106862,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-14 02:02:32.855,2224-04-14 02:02:32.855,true,esignet-111997,2024-04-14 02:02:32.855,esignet-111997,2024-04-14 02:02:33.036,false,
"40012","83599",mosip auth policy for update 1713492106530,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-19 02:02:07.648,2224-04-19 02:02:07.648,true,auth-111997,2024-04-19 02:02:07.648,auth-111997,2024-04-19 02:02:07.827,false,
"56413","19182",mosip auth policy2 1712023318344,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-02 02:03:02.193,2224-04-02 02:03:02.193,true,esignet-111997,2024-04-02 02:03:02.192,esignet-111997,2024-04-02 02:03:02.690,false,
"46688","96546",mosip auth policy2 1712628133291,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:03:05.545,2224-04-09 02:03:05.545,true,auth-111997,2024-04-09 02:03:05.545,auth-111997,2024-04-09 02:03:05.700,false,
"64070","31948",mosip auth policy 1712368899558,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:01:58.961,2224-04-06 02:01:58.961,true,auth-111997,2024-04-06 02:01:58.961,auth-111997,2024-04-06 02:01:59.253,false,
"37196","31948",mosip auth policy for update 1712368899558,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:02:00.068,2224-04-06 02:02:00.068,true,auth-111997,2024-04-06 02:02:00.068,auth-111997,2024-04-06 02:02:00.349,false,
"71347","9735",mosip auth policy2 1712368899558,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:02:15.262,2224-04-06 02:02:15.262,true,auth-111997,2024-04-06 02:02:15.262,auth-111997,2024-04-06 02:02:15.390,false,
"78306","66805",mosip auth policy 1712368913101,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:02:22.354,2224-04-06 02:02:22.354,true,esignet-111997,2024-04-06 02:02:22.354,esignet-111997,2024-04-06 02:02:22.492,false,
"60371","66805",mosip auth policy for update 1712368913101,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:02:23.728,2224-04-06 02:02:23.728,true,esignet-111997,2024-04-06 02:02:23.728,esignet-111997,2024-04-06 02:02:23.883,false,
"92051","33941",mosip auth policy2 1712368913101,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-06 02:02:38.968,2224-04-06 02:02:38.968,true,esignet-111997,2024-04-06 02:02:38.968,esignet-111997,2024-04-06 02:02:39.093,false,
"81837","6708",mosip auth policy2 1712628134923,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-09 02:03:15.863,2224-04-09 02:03:15.863,true,esignet-111997,2024-04-09 02:03:15.863,esignet-111997,2024-04-09 02:03:16.003,false,
"10750","78939",mosip auth policy 1713146508893,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[{""attributeName"":""fullName""},{""attributeName"":""gender""},{""attributeName"":""residenceStatus""},{""attributeName"":""dateOfBirth""},{""attributeName"":""photo""},{""attributeName"":""firstName""},{""attributeName"":""province""},{""attributeName"":""city""},{""attributeName"":""zone""},{""attributeName"":""postalCode""},{""attributeName"":""phone""},{""attributeName"":""email""}],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":false},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp"",""mandatory"":false},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-15 02:02:10.947,2224-04-15 02:02:10.947,true,auth-111997,2024-04-15 02:02:10.947,auth-111997,2024-04-15 02:02:11.200,false,
"94462","78939",mosip auth policy for update 1713146508893,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-15 02:02:11.842,2224-04-15 02:02:11.842,true,auth-111997,2024-04-15 02:02:11.842,auth-111997,2024-04-15 02:02:12.007,false,
"63600","33453",mosip auth policy for update 1713146514106,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-15 02:02:22.361,2224-04-15 02:02:22.361,true,esignet-111997,2024-04-15 02:02:22.361,esignet-111997,2024-04-15 02:02:22.490,false,
"80316","70058",mosip auth policy for update 1712714501516,desc mosip auth policy,"{""authTokenType"":""partner"",""allowedKycAttributes"":[],""kycLanguages"":[""ara"",""eng""],""allowedAuthTypes"":[{""authSubType"":""IRIS"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FINGER"",""authType"":""bio"",""mandatory"":true},{""authSubType"":""FACE"",""authType"":""bio"",""mandatory"":true},{""authSubType"":"""",""authType"":""otp-request"",""mandatory"":false},{""authSubType"":"""",""authType"":""kyc"",""mandatory"":false},{""authSubType"":"""",""authType"":""demo"",""mandatory"":false}]}",Auth,"1.0",https://schemas.mosip.io/v1/auth-policy,2024-04-10 02:02:09.543,2224-04-10 02:02:09.543,true,esignet-111997,2024-04-10 02:02:09.543,esignet-111997,2024-04-10 02:02:09.940,false,
